canonical_smiles,uniprot_id,K,AC50,pK,pAC50,Protein_family
Cc1ccc(C2CN(C)Cc3c(C)cccc32)cc1,Q01959,10.6,,7.975,,Transporter
Cc1ccc2c(c1)CN(C)CC2c1cccc(Cl)c1,Q01959,36.0,,7.444,,Transporter
Cc1ccc2c(c1)CN(C)CC2c1cccc(F)c1,Q01959,291.0,,6.536,,Transporter
COc1cccc2c1CN(C)CC2c1ccccc1,Q01959,157.0,,6.804,,Transporter
CN1Cc2c(O)cccc2C(c2ccccc2)C1,Q01959,129.0,,6.889,,Transporter
COc1ccc2c(c1)CN(C)CC2c1ccc(C)c(F)c1,Q01959,21.5,,7.668,,Transporter
Cc1cccc2c1CN(C)CC2c1ccc(F)c(F)c1,Q01959,58.0,,7.237,,Transporter
COc1ccc2c(c1)CN(C)CC2c1cccc(C)c1,Q01959,25.0,,7.602,,Transporter
CN1Cc2ccccc2C(c2ccccc2)C1,Q01959,371.0,,6.431,,Transporter
COc1ccc2c(c1)CN(C)CC2c1ccccc1,Q01959,82.0,,7.086,,Transporter
Cc1ccc2c(c1)CN(C)CC2c1ccc(Cl)cc1,Q01959,40.5,,7.393,,Transporter
CCOc1ccc2c(c1)CN(C)CC2c1ccccc1,Q01959,210.0,,6.678,,Transporter
Cc1ccc2c(c1)CN(C)CC2c1cccc(F)c1,P23975,35.0,,7.456,,Transporter
OCCC1(c2cc3ccccc3o2)CCCNC1,P31645,230.0,,6.638,,Transporter
OCCN1CC=CCC(c2ccc(Cl)c(Cl)c2)C1,P31645,150.0,,6.824,,Transporter
COCCN1CC=CCC(c2ccc(Cl)c(Cl)c2)C1,P31645,540.0,,6.268,,Transporter
OCCN1CC=CCC(c2ccc(Cl)c(Cl)c2)C1,Q01959,37.0,,7.432,,Transporter
COCCN1CC=CCC(c2ccc(Cl)c(Cl)c2)C1,Q01959,9.0,,8.046,,Transporter
OCCN1CC=CCC(c2ccc(Cl)c(Cl)c2)C1,P23975,12.0,,7.921,,Transporter
COCCN1CC=CCC(c2ccc(Cl)c(Cl)c2)C1,P23975,15.0,,7.824,,Transporter
Clc1cc(Cl)cc(OC(c2ccccc2)C2CCNC2)c1,Q01959,237.36,,6.625,,Transporter
Fc1ccc(OC(c2ccccc2)C2CCNC2)c(F)c1,Q01959,158.49,,6.8,,Transporter
Fc1cccc(F)c1OC(c1ccccc1)C1CCNC1,Q01959,63.1,,7.2,,Transporter
Fc1cc(Cl)ccc1OC(c1ccccc1)C1CCNC1,Q01959,31.62,,7.5,,Transporter
Clc1cc(Cl)c(OC(c2ccccc2)C2CCNC2)c(-c2ccccn2)c1,Q01959,100.0,,7.0,,Transporter
Cc1ccccc1OC(c1ccccc1)C1CCNC1,Q01959,142.19,,6.847,,Transporter
Fc1ccc(OC(c2ccccc2)C2CCNC2)c(Cl)c1,Q01959,100.0,,7.0,,Transporter
Clc1ccccc1OC(c1ccccc1)C1CCNC1,Q01959,56.61,,7.247,,Transporter
Clc1ccc(Cl)c(OC(c2ccccc2)C2CCNC2)c1Cl,Q01959,100.0,,7.0,,Transporter
Fc1cc(F)c(F)c(OC(c2ccccc2)C2CCNC2)c1F,Q01959,89.715,,7.047,,Transporter
Cc1cc(Cl)cc(-c2ccccn2)c1OC(c1ccccc1)C1CCNC1,Q01959,100.0,,7.0,,Transporter
Clc1ccc(OC(c2ccccc2)C2CCNC2)c(Cl)c1,Q01959,39.81,,7.4,,Transporter
Clc1cc(Cl)c(Cl)c(OC(c2ccccc2)C2CCNC2)c1,Q01959,596.22,,6.225,,Transporter
Fc1ccccc1OC(c1ccccc1)C1CCNC1,Q01959,125.89,,6.9,,Transporter
Fc1ccc(F)c(OC(c2ccccc2)C2CCNC2)c1F,Q01959,125.89,,6.9,,Transporter
Fc1cc(Cl)cc(Cl)c1OC(c1ccccc1)C1CCNC1,Q01959,7.943,,8.1,,Transporter
Clc1cccc(Cl)c1OC(c1ccccc1)C1CCNC1,Q01959,221.06,,6.655,,Transporter
COc1cc([N+](=O)[O-])ccc1OC(c1ccccc1)C1CCNC1,Q01959,2511.89,,5.6,,Transporter
Fc1cc(F)cc(OC(c2ccccc2)C2CCNC2)c1,Q01959,100.0,,7.0,,Transporter
Cc1cc(Cl)ccc1OC(c1ccccc1)C1CCNC1,Q01959,39.81,,7.4,,Transporter
N#Cc1cccc(OC(c2ccccc2)C2CCNC2)c1,P31645,,0.631,,9.2,Transporter
Fc1ccc(OC(c2ccccc2)C2CCNC2)c(F)c1,P31645,,7.943,,8.1,Transporter
Fc1cccc(F)c1OC(c1ccccc1)C1CCNC1,P31645,,158.49,,6.8,Transporter
Fc1cc(Cl)ccc1OC(c1ccccc1)C1CCNC1,P31645,,12.59,,7.9,Transporter
Fc1ccc(F)c(OC(c2ccccc2)C2CCNC2)c1Cl,P31645,,5.661,,8.247,Transporter
Clc1cc(Cl)c(OC(c2ccccc2)C2CCNC2)c(-c2ccccn2)c1,P31645,,31.62,,7.5,Transporter
Fc1ccc(OC(c2ccccc2)C2CCNC2)c(Cl)c1,P31645,,15.85,,7.8,Transporter
Fc1cc(F)c(Cl)c(OC(c2ccccc2)C2CCNC2)c1Cl,P31645,,5.962,,8.225,Transporter
COc1ccccc1OC(c1ccccc1)C1CCNC1,P31645,,128.1266666666667,,6.892,Transporter
Clc1ccc(Cl)c(OC(c2ccccc2)C2CCNC2)c1Cl,P31645,,3.981,,8.4,Transporter
Cc1cc(Cl)cc(-c2ccccn2)c1OC(c1ccccc1)C1CCNC1,P31645,,6.31,,8.2,Transporter
FC(F)(F)c1ccc(OC(c2ccccc2)C2CCNC2)cc1,P31645,,1.995,,8.7,Transporter
O=[N+]([O-])c1ccccc1OC(c1ccccc1)C1CCNC1,P31645,,63.1,,7.2,Transporter
Clc1ccc(OC(c2ccccc2)C2CCNC2)c(Cl)c1,P31645,,3.162,,8.5,Transporter
COc1cc(Cl)ccc1OC(c1ccccc1)C1CCNC1,P31645,,0.945,,9.025,Transporter
Fc1ccccc1OC(c1ccccc1)C1CCNC1,P31645,,19.95,,7.7,Transporter
Fc1ccc(F)c(OC(c2ccccc2)C2CCNC2)c1F,P31645,,63.1,,7.2,Transporter
Fc1cc(Cl)cc(Cl)c1OC(c1ccccc1)C1CCNC1,P31645,,0.5012,,9.3,Transporter
COc1cc([N+](=O)[O-])ccc1OC(c1ccccc1)C1CCNC1,P31645,,1.585,,8.8,Transporter
Fc1cc(F)cc(OC(c2ccccc2)C2CCNC2)c1,P31645,,3.981,,8.4,Transporter
Cc1cc(Cl)ccc1OC(c1ccccc1)C1CCNC1,P31645,,1.0,,9.0,Transporter
N#Cc1cccc(OC(c2ccccc2)C2CCNC2)c1,P23975,,50.12,,7.3,Transporter
Clc1cc(Cl)cc(OC(c2ccccc2)C2CCNC2)c1,P23975,,4.087,,8.389,Transporter
Fc1ccc(OC(c2ccccc2)C2CCNC2)c(F)c1,P23975,,7.943,,8.1,Transporter
Fc1cccc(F)c1OC(c1ccccc1)C1CCNC1,P23975,,0.7943,,9.1,Transporter
Fc1cc(Cl)ccc1OC(c1ccccc1)C1CCNC1,P23975,,10.0,,8.0,Transporter
Clc1cc(Cl)c(OC(c2ccccc2)C2CCNC2)c(-c2ccccn2)c1,P23975,,2.512,,8.6,Transporter
Fc1ccc(OC(c2ccccc2)C2CCNC2)c(Cl)c1,P23975,,1.995,,8.7,Transporter
Fc1cc(F)c(Cl)c(OC(c2ccccc2)C2CCNC2)c1Cl,P23975,,0.89715,,9.047,Transporter
COc1ccccc1OC(c1ccccc1)C1CCNC1,P23975,,2.5785,,8.589,Transporter
Clc1ccccc1OC(c1ccccc1)C1CCNC1,P23975,,6.9905,,8.155,Transporter
Clc1ccc(Cl)c(OC(c2ccccc2)C2CCNC2)c1Cl,P23975,,0.8800999999999999,,9.055,Transporter
Fc1cc(F)c(F)c(OC(c2ccccc2)C2CCNC2)c1F,P23975,,1.18965,,8.925,Transporter
Cc1cc(Cl)cc(-c2ccccn2)c1OC(c1ccccc1)C1CCNC1,P23975,,5.012,,8.3,Transporter
FC(F)(F)c1ccc(OC(c2ccccc2)C2CCNC2)cc1,P23975,,10.0,,8.0,Transporter
O=[N+]([O-])c1ccccc1OC(c1ccccc1)C1CCNC1,P23975,,0.5012,,9.3,Transporter
Clc1cccc(OC(c2ccccc2)C2CCNC2)c1Cl,P23975,,1.18965,,8.925,Transporter
Clc1ccc(OC(c2ccccc2)C2CCNC2)c(Cl)c1,P23975,,1.995,,8.7,Transporter
Fc1ccccc1OC(c1ccccc1)C1CCNC1,P23975,,3.981,,8.4,Transporter
Fc1ccc(F)c(OC(c2ccccc2)C2CCNC2)c1F,P23975,,0.631,,9.2,Transporter
Fc1cc(Cl)cc(Cl)c1OC(c1ccccc1)C1CCNC1,P23975,,1.0,,9.0,Transporter
COc1cc([N+](=O)[O-])ccc1OC(c1ccccc1)C1CCNC1,P23975,,5.012,,8.3,Transporter
Fc1cc(F)cc(OC(c2ccccc2)C2CCNC2)c1,P23975,,3.981,,8.4,Transporter
Cc1cc(Cl)ccc1OC(c1ccccc1)C1CCNC1,P23975,,3.981,,8.4,Transporter
CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)NCCCCCC(=O)NCCC(=O)Nc4cccc(-c5ccc6c(c5)COC6(CCCN(C)C)c5ccc(F)cc5)c4)cc3S(=O)(=O)O)c3ccc(=[N+](CC)CC)cc-3oc2c1,Q01959,10900.0,,4.963,,Transporter
CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)NCCCCCC(=O)NCCC(=O)Nc4cccc(-c5ccc6c(c5)COC6(CCCN(C)C)c5ccc(F)cc5)c4)cc3S(=O)(=O)O)c3ccc(=[N+](CC)CC)cc-3oc2c1,P31645,225.0,,6.648,,Transporter
CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)NCCCCCC(=O)NCCC(=O)Nc4cccc(-c5ccc6c(c5)COC6(CCCN(C)C)c5ccc(F)cc5)c4)cc3S(=O)(=O)O)c3ccc(=[N+](CC)CC)cc-3oc2c1,P23975,11800.0,,4.928,,Transporter
CC(C)C1(O)C=C2C(O)CC3C(C)(C(=O)O)CCCC3(C)C2CC1O,P31652,,3200.0,,5.495,Transporter
CC=Cc1cc(C(F)(F)F)cc(COCC2(c3ccc(F)cc3)CCN(C)CC2)n1,P31645,,10.0,,8.0,Transporter
CN1CCCCC(COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2ccccc2)C1,P31645,,760.0,,6.119,Transporter
CCN1CCCC(COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2ccccc2)CC1,P31645,,170.0,,6.77,Transporter
CNCC1CCCC1c1ccc2[nH]cc(C#N)c2c1,Q01959,,705.0,,6.152,Transporter
CN(C)CC1CCCC1c1ccc2[nH]cc(C#N)c2c1,P23975,,8200.0,,5.086,Transporter
CN(C)CC1CC1Cc1ccc2[nH]cc(C#N)c2c1,P31645,,97.0,,7.013,Transporter
CN(C)CC1CC1c1ccc2[nH]cc(C#N)c2c1,P31645,,6.0,,8.222,Transporter
N#Cc1c[nH]c2ccc(C3CCCC3CN3CCCC3)cc12,P31645,,300.0,,6.523,Transporter
CCN(C)CC1CCCC1c1ccc2[nH]cc(C#N)c2c1,P31645,,200.0,,6.699,Transporter
CCN(CC)CC1CCCC1c1ccc2[nH]cc(C#N)c2c1,P31645,,710.0,,6.149,Transporter
CN(C)CC1CCCC1c1ccc2c(c1)c(C#N)cn2C,P31645,,570.0,,6.244,Transporter
CN(Cc1ccccc1)CC1CCCC1c1ccc2[nH]cc(C#N)c2c1,P31645,,140.0,,6.854,Transporter
CCNCC1CCCC1c1ccc2[nH]cc(C#N)c2c1,P31645,,260.0,,6.585,Transporter
COc1ccc(OC(CC(C)C)C2CCNC2)c(C)n1,P31652,0.16,,9.796,,Transporter
COc1ccc(OC(CC(C)C)C2CCNC2)c(C)n1,Q01959,414.5,,6.382,,Transporter
COc1ccc(OC(CC(C)C)C2CCNC2)c(C)n1,P23975,,6.9,,8.161,Transporter
COc1ccc(OC(CC(C)C)C2CCNC2)c(C)n1,P31645,,1.9,,8.721,Transporter
O=C(O)C1CCCN(CCOCCN2c3ccccc3C=Cc3ccccc32)C1,P30531,,645.65,,6.19,Transporter
O=C(O)C1CCCN(CCOCCN2c3ccccc3Sc3ccccc32)C1,P30531,,309.03,,6.51,Transporter
O=C(O)C1CCCN(CCOCCN2c3ccccc3CCc3ccccc32)C1,P30531,,39810.7,,4.4,Transporter
CN(CCC(Oc1ccc(-c2ccccc2)cc1)c1ccc(F)cc1)CC(=O)O,P28572,,8.9,,8.051,Transporter
COc1ccc(CNC2C3C4CC5C6C4CC3C6C52)cc1OC,P31645,71.0,,7.149,,Transporter
COc1cc(CNC2C3C4CC5C6C4CC3C6C52)cc(OC)c1OC,P31645,712.0,,6.148,,Transporter
c1cc2c(cc1CNC1C3C4CC5C6C4CC3C6C51)OCO2,P31645,1993.0,,5.7,,Transporter
CN(CCCc1cccc(F)c1)C1C2C3CC4C2C(=O)C2C4C3C21,P23975,8533.0,,5.069,,Transporter
c1cc2c(cc1CNC1C3C4CC5C6C4CC3C6C51)OCO2,P23975,7352.0,,5.134,,Transporter
CN(Cc1cccc(F)c1)C1C2C3CC4C2C(=O)C2C4C3C21,Q01959,4523.0,,5.345,,Transporter
c1ccc(CCNC2C3C4CC5C6C4CC3C6C52)cc1,Q01959,2016.0,,5.696,,Transporter
c1ccc(CCNC2C3C4CC5C6C4CC3C6C52)nc1,Q01959,1558.0,,5.807,,Transporter
CN(CCc1ccccc1)C1C2C3CC4C2C(=O)C2C4C3C21,Q01959,1293.0,,5.888,,Transporter
C1C2C3CC4C2C(NCC25C6C7C8C6C2C8C75)C2C1C3C42,Q01959,126.0,,6.9,,Transporter
c1ccc(CNC2C3C4CC5C6C4CC3C6C52)cc1,Q01959,3480.0,,5.458,,Transporter
O=C1OCC(Cc2ccc3c(c2)OCO3)C1Cc1ccc2c(c1)OCO2,P30531,,20600.0,,4.686,Transporter
O=C1OCC(Cc2ccc3c(c2)OCO3)C1Cc1ccc2c(c1)OCO2,P31645,,175000.0,,3.757,Transporter
COC1OCC(Cc2ccc3c(c2)OCO3)C1Cc1ccc2c(c1)OCO2,P31645,,90300.0,,4.044,Transporter
O=C1OCC(Cc2ccc3c(c2)OCO3)C1Cc1ccc2c(c1)OCO2,P23975,,8760.0,,5.057,Transporter
O=C1OCC(Cc2ccc3c(c2)OCO3)C1Cc1ccc2c(c1)OCO2,Q01959,,8350.0,,5.078,Transporter
OC1OCC(Cc2ccc3c(c2)OCO3)C1Cc1ccc2c(c1)OCO2,Q01959,,12000.0,,4.921,Transporter
COC1OCC(Cc2ccc3c(c2)OCO3)C1Cc1ccc2c(c1)OCO2,Q01959,,78600.0,,4.105,Transporter
CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C=Cc3ccccc3)ccc21,P31645,,3400.0,,5.469,Transporter
CN(C)CCCC1(c2ccc(C=Cc3ccccc3)cc2)OCc2cc(C#N)ccc21,P31652,38.0,,7.42,,Transporter
CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C=CCc3ccccc3)ccc21,P31652,21.0,,7.678,,Transporter
Fc1ccc(CCNC2COC(C(c3ccccc3)c3ccccc3)C2)cc1,P31652,1353.0,,5.869,,Transporter
c1ccc(CCNC2COC(C(c3ccccc3)c3ccccc3)C2)cc1,P31652,1445.0,,5.84,,Transporter
Oc1ccc(CNC2CCC(CC(c3ccccc3)c3ccccc3)OC2)cc1,P31652,346.0,,6.461,,Transporter
Oc1ccc(CNC2COC(C(c3ccccc3)c3ccccc3)C2)cc1,P31652,777.5,,6.109,,Transporter
Oc1ccc(CNC2CCC(Cc3ccccc3)OC2)cc1,P31652,2496.0,,5.603,,Transporter
Fc1ccc(C(c2ccc(F)cc2)C2CCC(NCc3ccc4c(c3)CCO4)CO2)cc1,P31652,3.0,,8.523,,Transporter
Nc1ccc(CNC2CCC(C(c3ccc(F)cc3)c3ccc(F)cc3)OC2)cc1,P31652,69.1,,7.161,,Transporter
Oc1ccc(CCNC2COC(C(c3ccccc3)c3ccccc3)C2)cc1,P31652,150.0,,6.824,,Transporter
COc1ccc(CCNC2COC(C(c3ccccc3)c3ccccc3)C2)cc1,P31652,358.0,,6.446,,Transporter
Oc1ccc(CNC2COC(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2O)cc1,P31652,58.4,,7.234,,Transporter
Oc1ccc(CNC2CCC(CCC(c3ccccc3)c3ccccc3)OC2)cc1,P31652,473.0,,6.325,,Transporter
Fc1ccc(CCNC2COC(C(c3ccccc3)c3ccccc3)C2)cc1,P23977,586.0,,6.232,,Transporter
c1ccc(CCNC2COC(C(c3ccccc3)c3ccccc3)C2)cc1,P23977,548.0,,6.261,,Transporter
Oc1ccc(CNC2CCC(CC(c3ccccc3)c3ccccc3)OC2)cc1,P23977,245.0,,6.611,,Transporter
Oc1ccc(CNC2CCC(Cc3ccccc3)OC2)cc1,P23977,920.0,,6.036,,Transporter
Fc1ccc(C(c2ccc(F)cc2)C2CCC(NCc3ccc4c(c3)CCO4)CO2)cc1,P23977,11.2,,7.951,,Transporter
Nc1ccc(CNC2CCC(C(c3ccc(F)cc3)c3ccc(F)cc3)OC2)cc1,P23977,32.5,,7.488,,Transporter
Oc1ccc(CCNC2COC(C(c3ccccc3)c3ccccc3)C2)cc1,P23977,260.0,,6.585,,Transporter
COc1ccc(CCNC2COC(C(c3ccccc3)c3ccccc3)C2)cc1,P23977,266.0,,6.575,,Transporter
Oc1ccc(CNC2COC(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2O)cc1,P23977,38.4,,7.416,,Transporter
Oc1ccc(CNC2CCC(CCC(c3ccccc3)c3ccccc3)OC2)cc1,P23977,45.7,,7.34,,Transporter
COC(=O)C1C(c2ccc(I)cc2)CC2CCC1N2CC=CI,P31645,1.5,,8.824,,Transporter
O=C(O)C1C(c2ccc(I)cc2)CC2CCC1N2CC=CI,P31645,71.4,,7.146,,Transporter
O=C(OCCF)C1C(c2ccc(I)cc2)CC2CCC1N2CC=CI,P31645,2.4,,8.62,,Transporter
COC(=O)C1C(c2ccc(I)cc2)CC2CCC1N2CC=CI,P23975,20.0,,7.699,,Transporter
O=C(O)C1C(c2ccc(I)cc2)CC2CCC1N2CC=CI,P23975,785.0,,6.105,,Transporter
O=C(OCCF)C1C(c2ccc(I)cc2)CC2CCC1N2CC=CI,P23975,153.0,,6.815,,Transporter
O=C(O)C1C(c2ccc(I)cc2)CC2CCC1N2CC=CI,Q01959,36.99,,7.432,,Transporter
O=C(OCCF)C1C(c2ccc(I)cc2)CC2CCC1N2CC=CI,Q01959,1.33,,8.876,,Transporter
Nc1nc(CC(=O)Nc2ccc(CC3CCC(C(O)c4ccccc4)N3)cc2)cs1,P31645,,1506.5,,5.822,Transporter
O=C(Nc1ccc(CC2CCC(C(O)c3cccnc3)N2)cc1)C1CCc2scnc21,P31645,,421.0,,6.376,Transporter
Cc1nc2c(s1)CCC2C(=O)Nc1ccc(CC2CCC(C(O)c3cccnc3)N2)cc1,P31645,,89.0,,7.051,Transporter
O=C(Nc1ccc(CC2CCC(C(O)c3cccnc3)N2)cc1)C1CCc2ccnn21,P31645,,899.0,,6.046,Transporter
Nc1nc2c(s1)CCC2C(=O)Nc1ccc(CC2CCC(C(O)c3ccccc3)N2)cc1,P31645,,1218.0,,5.914,Transporter
O=S(CCNCCCc1ccccc1)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,P31652,547.5,,6.262,,Transporter
O=C(CS(=O)C(c1ccc(Br)cc1)c1ccc(Br)cc1)NCCCc1ccccc1,P31652,899.0,,6.046,,Transporter
O=S(CCNCCCc1ccccc1)C(c1ccc(Br)cc1)c1ccc(Br)cc1,P31652,560.5,,6.251,,Transporter
O=S(CCNCCCc1ccccc1)C(c1ccc(F)cc1)c1ccc(F)cc1,P31652,1295.0,,5.888,,Transporter
CCCCNCCS(=O)C(c1ccccc1)c1ccccc1,P31652,64100.0,,4.193,,Transporter
NCCS(=O)C(c1ccccc1)c1ccccc1,P31652,3400.0,,5.469,,Transporter
O=S(CCNCCCc1ccccc1)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,P23977,645.0,,6.19,,Transporter
O=C(CS(=O)C(c1ccc(Br)cc1)c1ccc(Br)cc1)NCCCc1ccccc1,P23977,1280.0,,5.893,,Transporter
O=S(CCNCCCc1ccccc1)C(c1ccc(Br)cc1)c1ccc(Br)cc1,P23977,1270.0,,5.896,,Transporter
O=S(CCNCCCc1ccccc1)C(c1ccc(F)cc1)c1ccc(F)cc1,P23977,183.0,,6.738,,Transporter
CCCCNCCS(=O)C(c1ccccc1)c1ccccc1,P23977,1570.0,,5.804,,Transporter
NCCS(=O)C(c1ccccc1)c1ccccc1,P23977,1110.0,,5.955,,Transporter
Cc1ccc(C(c2ccc(C)cc2)S(=O)CC(N)=O)cc1,P23977,12700.0,,4.896,,Transporter
NC(=O)CS(=O)C(c1ccc(C(F)(F)F)cc1)c1ccc(C(F)(F)F)cc1,P23977,35400.0,,4.451,,Transporter
NC(=O)CS(=O)C(c1cccc(F)c1)c1cccc(F)c1,P23977,6055.0,,5.218,,Transporter
NC(=O)CS(=O)C(c1cccc(Cl)c1)c1cccc(Cl)c1,P23977,894.5,,6.048,,Transporter
NC(=O)CS(=O)C(c1ccccc1)c1cccc(Br)c1,P23977,550.0,,6.26,,Transporter
CNC(=O)CS(=O)C(c1ccccc1)c1ccccc1,P23977,13100.0,,4.883,,Transporter
NC(=O)CS(=O)C(c1ccccc1)c1ccccc1,P31645,570000.0,232000.0,3.244,3.635,Transporter
NC1CCC(COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2ccccc2)C1,P31645,,170.0,,6.77,Transporter
c1ccc2c(N3CCN(CCc4ccc5nc[nH]c5c4)CC3)cccc2c1,P31645,,1760.0,,5.754,Transporter
Cc1cccc(N2CCN(CCc3ccc4n[nH]nc4c3)CC2)c1C,P31645,,260.0,,6.585,Transporter
CN1CCN2c3c(cccc31)C1CN(CCCC(=O)c3ccc(F)cc3)CCC12,P31645,66.5,3.3,7.177,8.481,Transporter
O=C(CCCN1CCC2C(C1)c1cccc3c1N2CCN3)c1ccc(F)cc1,P31645,31.0,,7.509,,Transporter
CN1CCN2c3c(cccc31)C1CN(CCCC(=O)c3ccncc3)CCC12,P31645,101.0,,6.996,,Transporter
CN1CCN2c3c(cccc31)C1CN(CCCOc3ccc(F)cc3)CCC12,P31645,27.0,,7.569,,Transporter
CN1CCN2c3c(cccc31)C1CN(CCNC(=O)c3ccc(F)cc3)CCC12,P31645,1940.0,,5.712,,Transporter
CN1CCN2c3c(cccc31)C1CN(CCCc3[nH]nc4cc(F)ccc34)CCC12,P31645,89.0,,7.051,,Transporter
CN1CCN2c3c(cccc31)C1CN(CCc3cc4c(cc3Cl)NC(=O)C4)CCC12,P31645,28.0,,7.553,,Transporter
Cc1ccn2c(=O)c(CCN3CCC4C(C3)c3cccc5c3N4CCN5C)c(C)nc2c1,P31645,57.0,,7.244,,Transporter
O=C(CCCN1CCC2C(C1)c1cccc3c1N2CCC3)c1ccc(F)cc1,P31645,98.0,,7.009,,Transporter
CC(Oc1ccc(C(F)(F)F)cc1OC1CNC1)c1cccc(C(F)(F)F)c1,P31645,224.0,,6.65,,Transporter
COc1cccc(NCC(F)Cn2c3ccc(Br)cc3c3cc(Br)ccc32)n1,P30536,,515.0,,6.288,Transporter
NC1CC2CCCCC2CC1c1ccccc1,P23977,,9500.0,,5.022,Transporter
CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)NCCCCCC(=O)NCCCCCN(C)CCCC4(c5ccc(F)cc5)OCc5cc(C#N)ccc54)cc3S(=O)(=O)O)c3ccc(=[N+](CC)CC)cc-3oc2c1,P31645,215.0,,6.668,,Transporter
c1ccc(C(c2ccccc2)C2CCC(NCc3ccc4occc4c3)CO2)cc1,P23977,81.9,,7.087,,Transporter
OC1CC(C(c2ccccc2)c2ccccc2)OCC1NCc1ccc2occc2c1,P23977,234.0,,6.631,,Transporter
COc1cc(CNC2COC(C(c3ccccc3)c3ccccc3)CC2O)ccc1O,P23977,167.0,,6.777,,Transporter
COc1ccc(CNC2COC(C(c3ccccc3)c3ccccc3)CC2O)cc1O,P23977,58.6,,7.232,,Transporter
COc1cc(O)cc(CNC2COC(C(c3ccccc3)c3ccccc3)CC2O)c1,P23977,209.0,,6.68,,Transporter
Oc1cc(O)cc(CNC2COC(C(c3ccccc3)c3ccccc3)CC2O)c1,P23977,259.0,,6.587,,Transporter
COc1cccc(CNC2COC(C(c3ccccc3)c3ccccc3)CC2O)c1,P23977,376.0,,6.425,,Transporter
COc1ccc(CNC2COC(C(c3ccccc3)c3ccccc3)CC2O)cn1,P23977,44.1,,7.356,,Transporter
COc1ccc(CNC2COC(C(c3ccccc3)c3ccccc3)CC2O)cc1F,P23977,48.2,,7.317,,Transporter
COc1ccc(CNC2COC(C(c3ccccc3)c3ccccc3)CC2O)c(F)c1,P23977,51.8,,7.286,,Transporter
OC1CC(C(c2ccc(F)cc2)c2ccc(F)cc2)OCC1NCc1ccc2occc2c1,P23977,29.3,,7.533,,Transporter
COc1cc(CNC2COC(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2O)ccc1O,P23977,8.94,,8.049,,Transporter
OC1CC(C(c2ccc(F)cc2)c2ccc(F)cc2)OCC1NCc1ccc2c(c1)CCO2,P23977,17.0,,7.77,,Transporter
COc1cc(O)cc(CNC2COC(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2O)c1,P23977,25.6,,7.592,,Transporter
OC1CC(C(c2ccc(F)cc2)c2ccc(F)cc2)OCC1NCc1ccc2c(c1)OCO2,P23977,37.0,,7.432,,Transporter
COc1cccc(CNC2COC(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2O)c1,P23977,56.8,,7.246,,Transporter
COc1ccc(CNC2COC(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2O)cn1,P23977,20.1,,7.697,,Transporter
Oc1ccc(CNC2COC(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2O)cc1F,P23977,13.1,,7.883,,Transporter
Oc1ccc(CNC2CCC(C(c3ccc(F)cc3)c3ccc(F)cc3)OC2)cc1,P23977,28.8,,7.541,,Transporter
c1ccc(C(c2ccccc2)C2CCC(NCc3ccc4occc4c3)CO2)cc1,P31652,0.71,,9.149,,Transporter
OC1CC(C(c2ccccc2)c2ccccc2)OCC1NCc1ccc2occc2c1,P31652,2.68,,8.572,,Transporter
COc1cc(CNC2COC(C(c3ccccc3)c3ccccc3)CC2O)ccc1O,P31652,223.0,,6.652,,Transporter
COc1ccc(CNC2COC(C(c3ccccc3)c3ccccc3)CC2O)cc1O,P31652,281.0,,6.551,,Transporter
COc1cc(O)cc(CNC2COC(C(c3ccccc3)c3ccccc3)CC2O)c1,P31652,385.0,,6.415,,Transporter
Oc1cc(O)cc(CNC2COC(C(c3ccccc3)c3ccccc3)CC2O)c1,P31652,3017.0,,5.52,,Transporter
COc1cccc(CNC2COC(C(c3ccccc3)c3ccccc3)CC2O)c1,P31652,27.2,,7.565,,Transporter
COc1ccc(CNC2COC(C(c3ccccc3)c3ccccc3)CC2O)cn1,P31652,42.2,,7.375,,Transporter
COc1ccc(CNC2COC(C(c3ccccc3)c3ccccc3)CC2O)cc1F,P31652,9.02,,8.045,,Transporter
COc1ccc(CNC2COC(C(c3ccccc3)c3ccccc3)CC2O)c(F)c1,P31652,64.0,,7.194,,Transporter
OC1CC(C(c2ccc(F)cc2)c2ccc(F)cc2)OCC1NCc1ccc2occc2c1,P31652,68.4,,7.165,,Transporter
